,proband_id,test_name,phase,trial_type,n,rsp,corr,rt,total_time
86,4389,ctrails,number-letter,test,11,f,Correct,1870,57889
87,4389,ctrails,number-letter,test,12,7,Correct,2570,57889
88,4389,ctrails,number-letter,test,13,g,Correct,2680,57889
89,4389,ctrails,number-letter,test,14,8,Correct,3971,57889
90,4389,ctrails,number-letter,test,15,h,Correct,1350,57889
91,4389,ctrails,number-letter,test,16,9,Correct,5950,57889
92,4389,ctrails,number-letter,test,17,i,Correct,1920,57889
93,4389,ctrails,number-letter,test,18,10,Correct,2510,57889
94,4389,ctrails,number-letter,test,19,j,Correct,1380,57889
95,4389,ctrails,number-letter,test,20,11,Correct,2951,57889
96,4389,ctrails,number-letter,test,21,k,Correct,1340,57889
97,4389,ctrails,number-letter,test,22,12,Correct,6040,57889
98,4389,ctrails,number-letter,test,23,l,Correct,840,57889
99,4389,ctrails,number-letter,test,24,13,Correct,1700,57889
0,4390,ctrails,number,practice,0,1,Correct,2170,10356
1,4390,ctrails,number,practice,1,2,Correct,1220,10356
2,4390,ctrails,number,practice,2,3,Correct,1100,10356
3,4390,ctrails,number,practice,3,4,Correct,1010,10356
4,4390,ctrails,number,practice,4,5,Correct,1210,10356
5,4390,ctrails,number,practice,5,6,Correct,1330,10356
6,4390,ctrails,number,practice,6,7,Correct,1301,10356
7,4390,ctrails,number,practice,7,8,Correct,970,10356
8,4390,ctrails,number,test,0,1,Correct,2310,43316
9,4390,ctrails,number,test,1,2,Correct,2791,43316
10,4390,ctrails,number,test,2,3,Correct,2760,43316
11,4390,ctrails,number,test,3,4,Correct,1690,43316
12,4390,ctrails,number,test,4,5,Correct,1090,43316
13,4390,ctrails,number,test,5,6,Correct,1070,43316
14,4390,ctrails,number,test,6,7,Correct,1710,43316
15,4390,ctrails,number,test,7,8,Correct,1010,43316
16,4390,ctrails,number,test,8,9,Correct,1220,43316
17,4390,ctrails,number,test,9,10,Correct,1110,43316
18,4390,ctrails,number,test,10,11,Correct,1460,43316
19,4390,ctrails,number,test,11,12,Correct,880,43316
20,4390,ctrails,number,test,12,13,Correct,1520,43316
21,4390,ctrails,number,test,13,14,Correct,3681,43316
22,4390,ctrails,number,test,14,15,Correct,830,43316
23,4390,ctrails,number,test,15,16,Correct,930,43316
24,4390,ctrails,number,test,16,17,Correct,2830,43316
25,4390,ctrails,number,test,17,18,Correct,3280,43316
26,4390,ctrails,number,test,18,19,Correct,1150,43316
27,4390,ctrails,number,test,19,20,Correct,1170,43316
28,4390,ctrails,number,test,20,21,Correct,920,43316
29,4390,ctrails,number,test,21,22,Correct,2330,43316
30,4390,ctrails,number,test,22,23,Correct,3461,43316
31,4390,ctrails,number,test,23,24,Correct,990,43316
32,4390,ctrails,number,test,24,25,Correct,1010,43316
33,4390,ctrails,letter,practice,0,a,Correct,1631,10326
34,4390,ctrails,letter,practice,1,b,Correct,2201,10326
35,4390,ctrails,letter,practice,2,c,Correct,850,10326
36,4390,ctrails,letter,practice,3,d,Correct,1220,10326
37,4390,ctrails,letter,practice,4,e,Correct,1160,10326
38,4390,ctrails,letter,practice,5,f,Correct,930,10326
39,4390,ctrails,letter,practice,6,g,Correct,1410,10326
40,4390,ctrails,letter,practice,7,h,Correct,880,10326
41,4390,ctrails,letter,test,0,a,Correct,4011,53363
42,4390,ctrails,letter,test,1,b,Correct,2780,53363
43,4390,ctrails,letter,test,2,c,Correct,1650,53363
44,4390,ctrails,letter,test,3,d,Correct,3710,53363
45,4390,ctrails,letter,test,4,e,Correct,990,53363
46,4390,ctrails,letter,test,5,f,Correct,980,53363
47,4390,ctrails,letter,test,6,g,Correct,1060,53363
48,4390,ctrails,letter,test,7,h,Correct,2911,53363
49,4390,ctrails,letter,test,8,i,Correct,2530,53363
50,4390,ctrails,letter,test,9,j,Correct,990,53363
51,4390,ctrails,letter,test,10,k,Correct,2060,53363
52,4390,ctrails,letter,test,11,l,Correct,1420,53363
53,4390,ctrails,letter,test,12,m,Correct,900,53363
54,4390,ctrails,letter,test,13,n,Correct,2140,53363
55,4390,ctrails,letter,test,14,o,Correct,980,53363
56,4390,ctrails,letter,test,15,p,Correct,1200,53363
57,4390,ctrails,letter,test,16,q,Correct,1120,53363
58,4390,ctrails,letter,test,17,r,Correct,10731,53363
59,4390,ctrails,letter,test,18,s,Correct,990,53363
60,4390,ctrails,letter,test,19,t,Correct,1100,53363
61,4390,ctrails,letter,test,20,u,Correct,1340,53363
62,4390,ctrails,letter,test,21,v,Correct,850,53363
63,4390,ctrails,letter,test,22,w,Correct,1240,53363
64,4390,ctrails,letter,test,23,x,Correct,2340,53363
65,4390,ctrails,letter,test,24,y,Correct,3221,53363
66,4390,ctrails,number-letter,practice,0,1,Correct,2870,13936
67,4390,ctrails,number-letter,practice,1,a,Correct,1270,13936
68,4390,ctrails,number-letter,practice,2,2,Correct,2040,13936
69,4390,ctrails,number-letter,practice,3,b,Correct,1800,13936
70,4390,ctrails,number-letter,practice,4,3,Correct,1150,13936
71,4390,ctrails,number-letter,practice,5,c,Correct,1030,13936
72,4390,ctrails,number-letter,practice,6,4,Correct,2490,13936
73,4390,ctrails,number-letter,practice,7,d,Correct,1251,13936
74,4390,ctrails,number-letter,test,0,1,Correct,3310,57310
75,4390,ctrails,number-letter,test,1,a,Correct,960,57310
76,4390,ctrails,number-letter,test,2,2,Correct,4521,57310
77,4390,ctrails,number-letter,test,3,b,Correct,2000,57310
78,4390,ctrails,number-letter,test,4,3,Correct,2720,57310
79,4390,ctrails,number-letter,test,5,c,Correct,1940,57310
80,4390,ctrails,number-letter,test,6,4,Correct,2230,57310
81,4390,ctrails,number-letter,test,7,d,Correct,1660,57310
82,4390,ctrails,number-letter,test,8,5,Correct,2960,57310
83,4390,ctrails,number-letter,test,9,e,Correct,1720,57310
84,4390,ctrails,number-letter,test,10,6,Correct,3031,57310
85,4390,ctrails,number-letter,test,11,f,Correct,2070,57310
86,4390,ctrails,number-letter,test,12,7,Correct,1770,57310
87,4390,ctrails,number-letter,test,13,g,Correct,3360,57310
88,4390,ctrails,number-letter,test,14,8,Correct,3450,57310
89,4390,ctrails,number-letter,test,15,h,Correct,1220,57310
90,4390,ctrails,number-letter,test,16,9,Correct,2200,57310
91,4390,ctrails,number-letter,test,17,i,Correct,1971,57310
92,4390,ctrails,number-letter,test,18,10,Correct,1450,57310
93,4390,ctrails,number-letter,test,19,j,Correct,1560,57310
94,4390,ctrails,number-letter,test,20,11,Correct,1790,57310
95,4390,ctrails,number-letter,test,21,k,Correct,2820,57310
96,4390,ctrails,number-letter,test,22,12,Correct,3230,57310
97,4390,ctrails,number-letter,test,23,l,Correct,2130,57310
98,4390,ctrails,number-letter,test,24,13,Correct,1130,57310
0,4391,ctrails,number,practice,0,1,Correct,3240,8416
1,4391,ctrails,number,practice,1,2,Correct,680,8416
2,4391,ctrails,number,practice,2,3,Correct,930,8416
3,4391,ctrails,number,practice,3,4,Correct,790,8416
4,4391,ctrails,number,practice,4,5,Correct,530,8416
5,4391,ctrails,number,practice,5,6,Correct,810,8416
6,4391,ctrails,number,practice,6,7,Correct,690,8416
7,4391,ctrails,number,practice,7,8,Correct,700,8416
8,4391,ctrails,number,test,0,1,Correct,1770,42220
9,4391,ctrails,number,test,1,2,Correct,2810,42220
10,4391,ctrails,number,test,2,3,Correct,680,42220
11,4391,ctrails,number,test,3,4,Correct,1140,42220
12,4391,ctrails,number,test,4,5,Correct,1390,42220
13,4391,ctrails,number,test,5,6,Correct,2652,42220
14,4391,ctrails,number,test,6,7,Correct,690,42220
15,4391,ctrails,number,test,7,8,Correct,840,42220
16,4391,ctrails,number,test,8,9,Correct,940,42220
17,4391,ctrails,number,test,9,10,Correct,4450,42220
18,4391,ctrails,number,test,10,11,Correct,581,42220
19,4391,ctrails,number,test,11,12,Correct,1000,42220
20,4391,ctrails,number,test,12,13,Correct,941,42220
21,4391,ctrails,number,test,13,14,Correct,660,42220
22,4391,ctrails,number,test,14,15,Correct,670,42220
23,4391,ctrails,number,test,15,16,Correct,700,42220
24,4391,ctrails,number,test,16,17,Correct,2020,42220
25,4391,ctrails,number,test,17,18,Correct,3621,42220
26,4391,ctrails,number,test,18,19,Correct,890,42220
27,4391,ctrails,number,test,19,20,Correct,3530,42220
28,4391,ctrails,number,test,20,21,Correct,580,42220
29,4391,ctrails,number,test,21,22,Correct,5450,42220
30,4391,ctrails,number,test,22,23,Correct,780,42220
31,4391,ctrails,number,test,23,24,Correct,750,42220
32,4391,ctrails,number,test,24,25,Correct,670,42220
33,4391,ctrails,letter,practice,0,a,Correct,1520,7346
34,4391,ctrails,letter,practice,1,b,Correct,570,7346
35,4391,ctrails,letter,practice,2,c,Correct,780,7346
36,4391,ctrails,letter,practice,3,d,Correct,770,7346
37,4391,ctrails,letter,practice,4,e,Correct,670,7346
38,4391,ctrails,letter,practice,5,f,Correct,990,7346
39,4391,ctrails,letter,practice,6,g,Correct,1150,7346
40,4391,ctrails,letter,practice,7,h,Correct,850,7346
41,4391,ctrails,letter,test,0,a,Correct,2710,29449
42,4391,ctrails,letter,test,1,b,Correct,2520,29449
43,4391,ctrails,letter,test,2,c,Correct,1200,29449
44,4391,ctrails,letter,test,3,d,Correct,960,29449
45,4391,ctrails,letter,test,4,e,Correct,990,29449
46,4391,ctrails,letter,test,5,f,Correct,800,29449
47,4391,ctrails,letter,test,6,g,Correct,1210,29449
48,4391,ctrails,letter,test,7,h,Correct,1420,29449
49,4391,ctrails,letter,test,8,i,Correct,1040,29449
50,4391,ctrails,letter,test,9,j,Correct,611,29449
51,4391,ctrails,letter,test,10,k,Correct,1630,29449
52,4391,ctrails,letter,test,11,l,Correct,1180,29449
53,4391,ctrails,letter,test,12,m,Correct,710,29449
54,4391,ctrails,letter,test,13,n,Correct,1160,29449
55,4391,ctrails,letter,test,14,o,Correct,770,29449
56,4391,ctrails,letter,test,15,p,Correct,3700,29449
57,4391,ctrails,letter,test,16,q,Correct,810,29449
58,4391,ctrails,letter,test,17,r,Correct,720,29449
59,4391,ctrails,letter,test,18,s,Correct,860,29449
60,4391,ctrails,letter,test,19,t,Correct,670,29449
61,4391,ctrails,letter,test,20,u,Correct,600,29449
62,4391,ctrails,letter,test,21,v,Correct,750,29449
63,4391,ctrails,letter,test,22,w,Correct,600,29449
64,4391,ctrails,letter,test,23,x,Correct,840,29449
65,4391,ctrails,letter,test,24,y,Correct,860,29449
66,4391,ctrails,number-letter,practice,0,1,Correct,2090,8886
67,4391,ctrails,number-letter,practice,1,a,Correct,950,8886
68,4391,ctrails,number-letter,practice,2,2,Correct,990,8886
69,4391,ctrails,number-letter,practice,3,b,Correct,1020,8886
70,4391,ctrails,number-letter,practice,4,3,Correct,1540,8886
71,4391,ctrails,number-letter,practice,5,c,Correct,860,8886
72,4391,ctrails,number-letter,practice,6,4,Correct,710,8886
73,4391,ctrails,number-letter,practice,7,d,Correct,680,8886
74,4391,ctrails,number-letter,test,0,1,Correct,2710,55930
75,4391,ctrails,number-letter,test,1,a,Correct,720,55930
76,4391,ctrails,number-letter,test,2,2,Correct,1220,55930
77,4391,ctrails,number-letter,test,3,b,Correct,3050,55930
78,4391,ctrails,number-letter,test,4,3,Correct,1130,55930
79,4391,ctrails,number-letter,test,5,c,Correct,1920,55930
80,4391,ctrails,number-letter,test,6,4,Correct,830,55930
81,4391,ctrails,number-letter,test,7,d,Correct,950,55930
82,4391,ctrails,number-letter,test,8,5,Correct,1961,55930
83,4391,ctrails,number-letter,test,9,e,Correct,2280,55930
84,4391,ctrails,number-letter,test,10,6,Correct,2450,55930
85,4391,ctrails,number-letter,test,11,f,Correct,860,55930
86,4391,ctrails,number-letter,test,12,7,Correct,2300,55930
87,4391,ctrails,number-letter,test,13,g,Correct,2150,55930
88,4391,ctrails,number-letter,test,14,8,Correct,3030,55930
89,4391,ctrails,number-letter,test,15,h,Correct,2270,55930
90,4391,ctrails,number-letter,test,16,9,Correct,4981,55930
91,4391,ctrails,number-letter,test,17,i,Correct,3610,55930
92,4391,ctrails,number-letter,test,18,10,Correct,1670,55930
93,4391,ctrails,number-letter,test,19,j,Correct,640,55930
94,4391,ctrails,number-letter,test,20,11,Correct,1130,55930
95,4391,ctrails,number-letter,test,21,k,Correct,4040,55930
96,4391,ctrails,number-letter,test,22,12,Correct,2351,55930
97,4391,ctrails,number-letter,test,23,l,Correct,3420,55930
98,4391,ctrails,number-letter,test,24,13,Correct,4130,55930
0,4392,ctrails,number,practice,0,1,Correct,2740,10386
1,4392,ctrails,number,practice,1,2,Correct,1550,10386
2,4392,ctrails,number,practice,2,3,Correct,1320,10386
3,4392,ctrails,number,practice,3,4,Correct,1110,10386
4,4392,ctrails,number,practice,4,5,Correct,790,10386
5,4392,ctrails,number,practice,5,6,Correct,1030,10386
6,4392,ctrails,number,practice,6,7,Correct,910,10386
7,4392,ctrails,number,practice,7,8,Correct,891,10386
8,4392,ctrails,number,test,0,1,Correct,2450,33861
9,4392,ctrails,number,test,1,2,Correct,1430,33861
10,4392,ctrails,number,test,2,3,Correct,2280,33861
11,4392,ctrails,number,test,3,4,Correct,1810,33861
12,4392,ctrails,number,test,4,5,Correct,2641,33861
13,4392,ctrails,number,test,5,6,Correct,950,33861
14,4392,ctrails,number,test,6,7,Correct,670,33861
15,4392,ctrails,number,test,7,8,Correct,550,33861
16,4392,ctrails,number,test,8,9,Correct,2720,33861
17,4392,ctrails,number,test,9,10,Correct,930,33861
18,4392,ctrails,number,test,10,11,Correct,2440,33861
19,4392,ctrails,number,test,11,12,Correct,690,33861
20,4392,ctrails,number,test,12,13,Correct,690,33861
21,4392,ctrails,number,test,13,14,Correct,750,33861
22,4392,ctrails,number,test,14,15,Correct,500,33861
23,4392,ctrails,number,test,15,16,Correct,830,33861
24,4392,ctrails,number,test,16,17,Correct,1060,33861
25,4392,ctrails,number,test,17,18,Correct,650,33861
26,4392,ctrails,number,test,18,19,Correct,2631,33861
27,4392,ctrails,number,test,19,20,Correct,720,33861
28,4392,ctrails,number,test,20,21,Correct,1770,33861
29,4392,ctrails,number,test,21,22,Correct,1870,33861
30,4392,ctrails,number,test,22,23,Correct,1500,33861
31,4392,ctrails,number,test,23,24,Correct,590,33861
32,4392,ctrails,number,test,24,25,Correct,620,33861
33,4392,ctrails,letter,practice,0,a,Correct,2580,11146
34,4392,ctrails,letter,practice,1,b,Correct,1770,11146
35,4392,ctrails,letter,practice,2,c,Correct,1541,11146
36,4392,ctrails,letter,practice,3,d,Correct,1290,11146
37,4392,ctrails,letter,practice,4,e,Correct,1190,11146
38,4392,ctrails,letter,practice,5,f,Correct,790,11146
39,4392,ctrails,letter,practice,6,g,Correct,1090,11146
40,4392,ctrails,letter,practice,7,h,Correct,850,11146
41,4392,ctrails,letter,test,0,a,Correct,4621,45068
42,4392,ctrails,letter,test,1,b,Correct,2080,45068
43,4392,ctrails,letter,test,2,c,Correct,2610,45068
44,4392,ctrails,letter,test,3,d,Correct,1860,45068
45,4392,ctrails,letter,test,4,e,Correct,800,45068
46,4392,ctrails,letter,test,5,f,Correct,670,45068
47,4392,ctrails,letter,test,6,g,Correct,2210,45068
48,4392,ctrails,letter,test,7,h,Correct,5360,45068
49,4392,ctrails,letter,test,8,i,Correct,1420,45068
50,4392,ctrails,letter,test,9,j,Correct,561,45068
51,4392,ctrails,letter,test,10,k,Correct,1920,45068
52,4392,ctrails,letter,test,11,l,Correct,3440,45068
53,4392,ctrails,letter,test,12,m,Correct,710,45068
54,4392,ctrails,letter,test,13,n,Correct,1640,45068
55,4392,ctrails,letter,test,14,o,Correct,650,45068
56,4392,ctrails,letter,test,15,p,Correct,1780,45068
57,4392,ctrails,letter,test,16,q,Correct,720,45068
58,4392,ctrails,letter,test,17,r,Correct,1540,45068
59,4392,ctrails,letter,test,18,s,Correct,3960,45068
60,4392,ctrails,letter,test,19,t,Correct,1941,45068
61,4392,ctrails,letter,test,20,u,Correct,800,45068
62,4392,ctrails,letter,test,21,v,Correct,770,45068
63,4392,ctrails,letter,test,22,w,Correct,760,45068
64,4392,ctrails,letter,test,23,x,Correct,1130,45068
65,4392,ctrails,letter,test,24,y,Correct,1000,45068
66,4392,ctrails,number-letter,practice,0,1,Correct,4080,15791
67,4392,ctrails,number-letter,practice,1,a,Correct,1070,15791
68,4392,ctrails,number-letter,practice,2,2,Correct,2020,15791
69,4392,ctrails,number-letter,practice,3,b,Correct,1620,15791
70,4392,ctrails,number-letter,practice,4,c,Incorrect,2181,15791
71,4392,ctrails,number-letter,practice,5,3,Correct,1180,15791
72,4392,ctrails,number-letter,practice,6,c,Correct,1030,15791
73,4392,ctrails,number-letter,practice,7,4,Correct,1800,15791
74,4392,ctrails,number-letter,practice,8,d,Correct,750,15791
75,4392,ctrails,number-letter,test,0,1,Correct,2530,94249
76,4392,ctrails,number-letter,test,1,2,Incorrect,950,94249
77,4392,ctrails,number-letter,test,2,a,Correct,4091,94249
78,4392,ctrails,number-letter,test,3,2,Correct,1860,94249
79,4392,ctrails,number-letter,test,4,b,Correct,2300,94249
80,4392,ctrails,number-letter,test,5,3,Correct,3050,94249
81,4392,ctrails,number-letter,test,6,c,Correct,1490,94249
82,4392,ctrails,number-letter,test,7,4,Correct,5691,94249
83,4392,ctrails,number-letter,test,8,d,Correct,2020,94249
84,4392,ctrails,number-letter,test,9,5,Correct,2930,94249
85,4392,ctrails,number-letter,test,10,e,Correct,510,94249
86,4392,ctrails,number-letter,test,11,6,Correct,3250,94249
87,4392,ctrails,number-letter,test,12,f,Correct,10241,94249
88,4392,ctrails,number-letter,test,13,7,Correct,10010,94249
89,4392,ctrails,number-letter,test,14,g,Correct,4190,94249
90,4392,ctrails,number-letter,test,15,8,Correct,6821,94249
91,4392,ctrails,number-letter,test,16,h,Correct,3610,94249
92,4392,ctrails,number-letter,test,17,9,Correct,3920,94249
93,4392,ctrails,number-letter,test,18,i,Correct,2360,94249
94,4392,ctrails,number-letter,test,19,10,Correct,3421,94249
95,4392,ctrails,number-letter,test,20,j,Correct,1940,94249
96,4392,ctrails,number-letter,test,21,11,Correct,2180,94249
97,4392,ctrails,number-letter,test,22,k,Correct,360,94249
98,4392,ctrails,number-letter,test,23,12,Correct,2110,94249
99,4392,ctrails,number-letter,test,24,l,Correct,4031,94249
100,4392,ctrails,number-letter,test,25,13,Correct,2160,94249
0,4393,ctrails,number,practice,0,1,Correct,1480,7327
1,4393,ctrails,number,practice,1,2,Correct,1290,7327
2,4393,ctrails,number,practice,2,3,Correct,1201,7327
3,4393,ctrails,number,practice,3,4,Correct,620,7327
4,4393,ctrails,number,practice,4,5,Correct,710,7327
5,4393,ctrails,number,practice,5,6,Correct,650,7327
6,4393,ctrails,number,practice,6,7,Correct,660,7327
7,4393,ctrails,number,practice,7,8,Correct,670,7327
8,4393,ctrails,number,test,0,1,Correct,1090,36575
9,4393,ctrails,number,test,1,2,Correct,3531,36575
10,4393,ctrails,number,test,2,3,Correct,1100,36575
11,4393,ctrails,number,test,3,4,Correct,2340,36575
12,4393,ctrails,number,test,4,5,Correct,910,36575
13,4393,ctrails,number,test,5,6,Correct,790,36575
14,4393,ctrails,number,test,6,7,Correct,590,36575
15,4393,ctrails,number,test,7,8,Correct,460,36575
16,4393,ctrails,number,test,8,9,Correct,1080,36575
17,4393,ctrails,number,test,9,10,Correct,690,36575
18,4393,ctrails,number,test,10,11,Correct,730,36575
19,4393,ctrails,number,test,11,13,Incorrect,1130,36575
20,4393,ctrails,number,test,12,12,Correct,6010,36575
21,4393,ctrails,number,test,13,13,Correct,861,36575
22,4393,ctrails,number,test,14,14,Correct,1880,36575
23,4393,ctrails,number,test,15,15,Correct,400,36575
24,4393,ctrails,number,test,16,16,Correct,770,36575
25,4393,ctrails,number,test,17,17,Correct,950,36575
26,4393,ctrails,number,test,18,18,Correct,840,36575
27,4393,ctrails,number,test,19,19,Correct,670,36575
28,4393,ctrails,number,test,20,20,Correct,1890,36575
29,4393,ctrails,number,test,21,21,Correct,500,36575
30,4393,ctrails,number,test,22,22,Correct,1900,36575
31,4393,ctrails,number,test,23,23,Correct,810,36575
32,4393,ctrails,number,test,24,24,Correct,3300,36575
33,4393,ctrails,number,test,25,25,Correct,510,36575
34,4393,ctrails,letter,practice,0,a,Correct,2070,7236
35,4393,ctrails,letter,practice,1,b,Correct,960,7236
36,4393,ctrails,letter,practice,2,c,Correct,730,7236
37,4393,ctrails,letter,practice,3,d,Correct,640,7236
38,4393,ctrails,letter,practice,4,e,Correct,570,7236
39,4393,ctrails,letter,practice,5,f,Correct,740,7236
40,4393,ctrails,letter,practice,6,g,Correct,730,7236
41,4393,ctrails,letter,practice,7,h,Correct,750,7236
42,4393,ctrails,letter,test,0,a,Correct,2950,34969
43,4393,ctrails,letter,test,1,b,Correct,1010,34969
44,4393,ctrails,letter,test,2,c,Correct,5570,34969
45,4393,ctrails,letter,test,3,d,Correct,1300,34969
46,4393,ctrails,letter,test,4,e,Correct,520,34969
47,4393,ctrails,letter,test,5,f,Correct,650,34969
48,4393,ctrails,letter,test,6,g,Correct,721,34969
49,4393,ctrails,letter,test,7,h,Correct,1610,34969
50,4393,ctrails,letter,test,8,l,Incorrect,530,34969
51,4393,ctrails,letter,test,9,i,Correct,1930,34969
52,4393,ctrails,letter,test,10,j,Correct,910,34969
53,4393,ctrails,letter,test,11,k,Correct,3990,34969
54,4393,ctrails,letter,test,12,l,Correct,1480,34969
55,4393,ctrails,letter,test,13,m,Correct,490,34969
56,4393,ctrails,letter,test,14,n,Correct,2190,34969
57,4393,ctrails,letter,test,15,o,Correct,820,34969
58,4393,ctrails,letter,test,16,p,Correct,750,34969
59,4393,ctrails,letter,test,17,q,Correct,920,34969
60,4393,ctrails,letter,test,18,r,Correct,430,34969
61,4393,ctrails,letter,test,19,s,Correct,540,34969
62,4393,ctrails,letter,test,20,t,Correct,490,34969
63,4393,ctrails,letter,test,21,u,Correct,701,34969
64,4393,ctrails,letter,test,22,v,Correct,480,34969
65,4393,ctrails,letter,test,23,w,Correct,440,34969
66,4393,ctrails,letter,test,24,y,Incorrect,1300,34969
67,4393,ctrails,letter,test,25,x,Correct,1190,34969
68,4393,ctrails,letter,test,26,y,Correct,930,34969
69,4393,ctrails,number-letter,practice,0,1,Correct,3640,14365
70,4393,ctrails,number-letter,practice,1,a,Correct,870,14365
71,4393,ctrails,number-letter,practice,2,2,Correct,2470,14365
72,4393,ctrails,number-letter,practice,3,b,Correct,1180,14365
73,4393,ctrails,number-letter,practice,4,3,Correct,2330,14365
74,4393,ctrails,number-letter,practice,5,c,Correct,1350,14365
75,4393,ctrails,number-letter,practice,6,4,Correct,1771,14365
76,4393,ctrails,number-letter,practice,7,d,Correct,710,14365
77,4393,ctrails,number-letter,test,0,1,Correct,9251,60283
78,4393,ctrails,number-letter,test,1,a,Correct,830,60283
79,4393,ctrails,number-letter,test,2,2,Correct,1960,60283
80,4393,ctrails,number-letter,test,3,b,Correct,2870,60283
81,4393,ctrails,number-letter,test,4,3,Correct,1070,60283
82,4393,ctrails,number-letter,test,5,c,Correct,2330,60283
83,4393,ctrails,number-letter,test,6,4,Correct,1670,60283
84,4393,ctrails,number-letter,test,7,d,Correct,760,60283
85,4393,ctrails,number-letter,test,8,5,Correct,1400,60283
86,4393,ctrails,number-letter,test,9,e,Correct,970,60283
87,4393,ctrails,number-letter,test,10,6,Correct,4561,60283
88,4393,ctrails,number-letter,test,11,g,Incorrect,3070,60283
89,4393,ctrails,number-letter,test,12,g,Incorrect,440,60283
90,4393,ctrails,number-letter,test,13,f,Correct,3950,60283
91,4393,ctrails,number-letter,test,14,7,Correct,2470,60283
92,4393,ctrails,number-letter,test,15,g,Correct,3250,60283
93,4393,ctrails,number-letter,test,16,8,Correct,2501,60283
94,4393,ctrails,number-letter,test,17,h,Correct,450,60283
95,4393,ctrails,number-letter,test,18,9,Correct,3240,60283
96,4393,ctrails,number-letter,test,19,i,Correct,2010,60283
97,4393,ctrails,number-letter,test,20,10,Correct,1780,60283
98,4393,ctrails,number-letter,test,21,j,Correct,1300,60283
99,4393,ctrails,number-letter,test,22,11,Correct,1800,60283
100,4393,ctrails,number-letter,test,23,k,Correct,680,60283
101,4393,ctrails,number-letter,test,24,12,Correct,2420,60283
102,4393,ctrails,number-letter,test,25,l,Correct,1390,60283
103,4393,ctrails,number-letter,test,26,13,Correct,351,60283
0,4394,ctrails,number,practice,0,1,Correct,1650,8847
1,4394,ctrails,number,practice,1,2,Correct,1011,8847
2,4394,ctrails,number,practice,2,3,Correct,970,8847
3,4394,ctrails,number,practice,3,4,Correct,740,8847
4,4394,ctrails,number,practice,4,5,Correct,630,8847
5,4394,ctrails,number,practice,5,6,Correct,1500,8847
6,4394,ctrails,number,practice,6,7,Correct,1310,8847
7,4394,ctrails,number,practice,7,8,Correct,990,8847
8,4394,ctrails,number,test,0,1,Correct,1550,29774
9,4394,ctrails,number,test,1,2,Correct,1430,29774
10,4394,ctrails,number,test,2,3,Correct,1340,29774
11,4394,ctrails,number,test,3,4,Correct,1230,29774
12,4394,ctrails,number,test,4,5,Correct,930,29774
13,4394,ctrails,number,test,5,6,Correct,1690,29774
14,4394,ctrails,number,test,6,7,Correct,880,29774
15,4394,ctrails,number,test,7,8,Correct,690,29774
16,4394,ctrails,number,test,8,9,Correct,1020,29774
17,4394,ctrails,number,test,9,10,Correct,1120,29774
18,4394,ctrails,number,test,10,11,Correct,1491,29774
19,4394,ctrails,number,test,11,12,Correct,750,29774
20,4394,ctrails,number,test,12,13,Correct,880,29774
21,4394,ctrails,number,test,13,14,Correct,900,29774
22,4394,ctrails,number,test,14,15,Correct,860,29774
23,4394,ctrails,number,test,15,16,Correct,620,29774
24,4394,ctrails,number,test,16,17,Correct,1900,29774
25,4394,ctrails,number,test,17,18,Correct,3760,29774
26,4394,ctrails,number,test,18,19,Correct,670,29774
27,4394,ctrails,number,test,19,20,Correct,730,29774
28,4394,ctrails,number,test,20,21,Correct,760,29774
29,4394,ctrails,number,test,21,22,Correct,940,29774
30,4394,ctrails,number,test,22,23,Correct,1980,29774
31,4394,ctrails,number,test,23,24,Correct,830,29774
32,4394,ctrails,number,test,24,25,Correct,700,29774
33,4394,ctrails,letter,practice,0,a,Correct,1410,8065
34,4394,ctrails,letter,practice,1,b,Correct,720,8065
35,4394,ctrails,letter,practice,2,c,Correct,810,8065
36,4394,ctrails,letter,practice,3,d,Correct,1120,8065
37,4394,ctrails,letter,practice,4,e,Correct,960,8065
38,4394,ctrails,letter,practice,5,f,Correct,720,8065
39,4394,ctrails,letter,practice,6,g,Correct,1290,8065
40,4394,ctrails,letter,practice,7,h,Correct,990,8065
41,4394,ctrails,letter,test,0,a,Correct,3350,31539
42,4394,ctrails,letter,test,1,b,Correct,2450,31539
43,4394,ctrails,letter,test,2,c,Correct,1270,31539
44,4394,ctrails,letter,test,3,d,Correct,980,31539
45,4394,ctrails,letter,test,4,e,Correct,620,31539
46,4394,ctrails,letter,test,5,f,Correct,750,31539
47,4394,ctrails,letter,test,6,g,Correct,1050,31539
48,4394,ctrails,letter,test,7,h,Correct,2100,31539
49,4394,ctrails,letter,test,8,i,Correct,881,31539
50,4394,ctrails,letter,test,9,j,Correct,860,31539
51,4394,ctrails,letter,test,10,k,Correct,2460,31539
52,4394,ctrails,letter,test,11,l,Correct,1020,31539
53,4394,ctrails,letter,test,12,m,Correct,750,31539
54,4394,ctrails,letter,test,13,n,Correct,2020,31539
55,4394,ctrails,letter,test,14,o,Correct,780,31539
56,4394,ctrails,letter,test,15,p,Correct,1160,31539
57,4394,ctrails,letter,test,16,q,Correct,1400,31539
58,4394,ctrails,letter,test,17,r,Correct,640,31539
59,4394,ctrails,letter,test,18,s,Correct,690,31539
60,4394,ctrails,letter,test,19,t,Correct,940,31539
61,4394,ctrails,letter,test,20,u,Correct,900,31539
