proband_id,test_name,phase,trial_type,n,rsp,corr,rt,total_time
4433,ctrails,number-letter,practice,2,2,Correct,2420,22308
4433,ctrails,number-letter,practice,3,b,Correct,1520,22308
4433,ctrails,number-letter,practice,4,3,Correct,2480,22308
4433,ctrails,number-letter,practice,5,c,Correct,1471,22308
4433,ctrails,number-letter,practice,6,4,Correct,1680,22308
4433,ctrails,number-letter,practice,7,d,Correct,1380,22308
4433,ctrails,number-letter,test,0,1,Correct,3670,122455
4433,ctrails,number-letter,test,1,a,Correct,1850,122455
4433,ctrails,number-letter,test,2,2,Correct,2221,122455
4433,ctrails,number-letter,test,3,b,Correct,2850,122455
4433,ctrails,number-letter,test,4,3,Correct,6780,122455
4433,ctrails,number-letter,test,5,c,Correct,3820,122455
4433,ctrails,number-letter,test,6,4,Correct,1660,122455
4433,ctrails,number-letter,test,7,d,Correct,2101,122455
4433,ctrails,number-letter,test,8,5,Correct,11600,122455
4433,ctrails,number-letter,test,9,e,Correct,2510,122455
4433,ctrails,number-letter,test,10,6,Correct,9551,122455
4433,ctrails,number-letter,test,11,f,Correct,1440,122455
4433,ctrails,number-letter,test,12,7,Correct,8471,122455
4433,ctrails,number-letter,test,13,g,Correct,1920,122455
4433,ctrails,number-letter,test,14,8,Correct,6280,122455
4433,ctrails,number-letter,test,15,h,Correct,3080,122455
4433,ctrails,number-letter,test,16,i,Incorrect,6531,122455
4433,ctrails,number-letter,test,17,9,Correct,2630,122455
4433,ctrails,number-letter,test,18,i,Correct,1530,122455
4433,ctrails,number-letter,test,19,j,Incorrect,5950,122455
4433,ctrails,number-letter,test,20,10,Correct,7601,122455
4433,ctrails,number-letter,test,21,j,Correct,1260,122455
4433,ctrails,number-letter,test,22,11,Correct,8370,122455
4433,ctrails,number-letter,test,23,k,Correct,3591,122455
4433,ctrails,number-letter,test,24,12,Correct,2450,122455
4433,ctrails,number-letter,test,25,l,Correct,4810,122455
4433,ctrails,number-letter,test,26,13,Correct,3860,122455
4434,ctrails,number,practice,0,1,Correct,2130,7237
4434,ctrails,number,practice,1,2,Correct,880,7237
4434,ctrails,number,practice,2,3,Correct,1040,7237
4434,ctrails,number,practice,3,4,Correct,660,7237
4434,ctrails,number,practice,4,5,Correct,620,7237
4434,ctrails,number,practice,5,6,Correct,670,7237
4434,ctrails,number,practice,6,7,Correct,640,7237
4434,ctrails,number,practice,7,8,Correct,550,7237
4434,ctrails,number,test,0,1,Correct,1100,24431
4434,ctrails,number,test,1,2,Correct,960,24431
4434,ctrails,number,test,2,3,Correct,700,24431
4434,ctrails,number,test,3,4,Correct,790,24431
4434,ctrails,number,test,4,5,Correct,600,24431
4434,ctrails,number,test,5,6,Correct,990,24431
4434,ctrails,number,test,6,7,Correct,580,24431
4434,ctrails,number,test,7,8,Correct,670,24431
4434,ctrails,number,test,8,9,Correct,960,24431
4434,ctrails,number,test,9,10,Correct,1290,24431
4434,ctrails,number,test,10,11,Correct,570,24431
4434,ctrails,number,test,11,12,Correct,3800,24431
4434,ctrails,number,test,12,13,Correct,850,24431
4434,ctrails,number,test,13,14,Correct,560,24431
4434,ctrails,number,test,14,15,Correct,860,24431
4434,ctrails,number,test,15,16,Correct,701,24431
4434,ctrails,number,test,16,17,Correct,790,24431
4434,ctrails,number,test,17,18,Correct,660,24431
4434,ctrails,number,test,18,19,Correct,580,24431
4434,ctrails,number,test,19,20,Correct,640,24431
4434,ctrails,number,test,20,21,Correct,600,24431
4434,ctrails,number,test,21,22,Correct,2170,24431
4434,ctrails,number,test,22,23,Correct,680,24431
4434,ctrails,number,test,23,24,Correct,710,24431
4434,ctrails,number,test,24,25,Correct,780,24431
4434,ctrails,letter,practice,0,a,Correct,1411,6588
4434,ctrails,letter,practice,1,b,Correct,880,6588
4434,ctrails,letter,practice,2,c,Correct,550,6588
4434,ctrails,letter,practice,3,d,Correct,920,6588
4434,ctrails,letter,practice,4,e,Correct,550,6588
4434,ctrails,letter,practice,5,f,Correct,540,6588
4434,ctrails,letter,practice,6,g,Correct,310,6588
4434,ctrails,letter,practice,7,h,Correct,700,6588
4434,ctrails,letter,test,0,a,Correct,3791,36423
4434,ctrails,letter,test,1,b,Correct,3700,36423
4434,ctrails,letter,test,2,c,Correct,970,36423
4434,ctrails,letter,test,3,d,Correct,950,36423
4434,ctrails,letter,test,4,e,Correct,860,36423
4434,ctrails,letter,test,5,f,Correct,900,36423
4434,ctrails,letter,test,6,g,Correct,950,36423
4434,ctrails,letter,test,7,h,Correct,870,36423
4434,ctrails,letter,test,8,i,Correct,870,36423
4434,ctrails,letter,test,9,j,Correct,950,36423
4434,ctrails,letter,test,10,k,Correct,980,36423
4434,ctrails,letter,test,11,l,Correct,850,36423
4434,ctrails,letter,test,12,m,Correct,840,36423
4434,ctrails,letter,test,13,n,Correct,740,36423
4434,ctrails,letter,test,14,p,Incorrect,1450,36423
4434,ctrails,letter,test,15,p,Incorrect,1351,36423
4434,ctrails,letter,test,16,o,Correct,6170,36423
4434,ctrails,letter,test,17,p,Correct,860,36423
4434,ctrails,letter,test,18,q,Correct,940,36423
4434,ctrails,letter,test,19,r,Correct,590,36423
4434,ctrails,letter,test,20,s,Correct,570,36423
4434,ctrails,letter,test,21,t,Correct,680,36423
4434,ctrails,letter,test,22,u,Correct,910,36423
4434,ctrails,letter,test,23,v,Correct,680,36423
4434,ctrails,letter,test,24,w,Correct,650,36423
4434,ctrails,letter,test,25,x,Correct,1740,36423
4434,ctrails,letter,test,26,y,Correct,810,36423
4434,ctrails,number-letter,practice,0,1,Correct,1940,8267
4434,ctrails,number-letter,practice,1,a,Correct,720,8267
4434,ctrails,number-letter,practice,2,2,Correct,1100,8267
4434,ctrails,number-letter,practice,3,b,Correct,911,8267
4434,ctrails,number-letter,practice,4,3,Correct,770,8267
4434,ctrails,number-letter,practice,5,c,Correct,910,8267
4434,ctrails,number-letter,practice,6,4,Correct,1250,8267
4434,ctrails,number-letter,practice,7,d,Correct,620,8267
4434,ctrails,number-letter,test,0,1,Correct,3530,35059
4434,ctrails,number-letter,test,1,a,Correct,920,35059
4434,ctrails,number-letter,test,2,2,Correct,1131,35059
4434,ctrails,number-letter,test,3,b,Correct,1060,35059
4434,ctrails,number-letter,test,4,3,Correct,740,35059
4434,ctrails,number-letter,test,5,c,Correct,670,35059
4434,ctrails,number-letter,test,6,4,Correct,620,35059
4434,ctrails,number-letter,test,7,d,Correct,590,35059
4434,ctrails,number-letter,test,8,5,Correct,1360,35059
4434,ctrails,number-letter,test,9,e,Correct,1050,35059
4434,ctrails,number-letter,test,10,6,Correct,1950,35059
4434,ctrails,number-letter,test,11,f,Correct,1420,35059
4434,ctrails,number-letter,test,12,7,Correct,2440,35059
4434,ctrails,number-letter,test,13,g,Correct,3510,35059
4434,ctrails,number-letter,test,14,8,Correct,3761,35059
4434,ctrails,number-letter,test,15,h,Correct,1490,35059
4434,ctrails,number-letter,test,16,9,Correct,780,35059
4434,ctrails,number-letter,test,17,i,Correct,1260,35059
4434,ctrails,number-letter,test,18,10,Correct,580,35059
4434,ctrails,number-letter,test,19,j,Correct,950,35059
4434,ctrails,number-letter,test,20,11,Correct,790,35059
4434,ctrails,number-letter,test,21,k,Correct,1050,35059
4434,ctrails,number-letter,test,22,12,Correct,1860,35059
4434,ctrails,number-letter,test,23,l,Correct,760,35059
4434,ctrails,number-letter,test,24,13,Correct,680,35059
4435,ctrails,number,practice,0,1,Correct,2530,9598
4435,ctrails,number,practice,1,2,Correct,360,9598
4435,ctrails,number,practice,2,3,Correct,1010,9598
4435,ctrails,number,practice,3,4,Correct,860,9598
4435,ctrails,number,practice,4,5,Correct,860,9598
4435,ctrails,number,practice,5,6,Correct,1060,9598
4435,ctrails,number,practice,6,7,Correct,951,9598
4435,ctrails,number,practice,7,8,Correct,790,9598
4435,ctrails,number,test,0,1,Correct,3170,45819
4435,ctrails,number,test,1,2,Correct,2980,45819
4435,ctrails,number,test,2,3,Correct,1551,45819
4435,ctrails,number,test,3,4,Correct,1530,45819
4435,ctrails,number,test,4,5,Correct,1030,45819
4435,ctrails,number,test,5,6,Correct,2400,45819
4435,ctrails,number,test,6,7,Correct,800,45819
4435,ctrails,number,test,7,8,Correct,930,45819
4435,ctrails,number,test,8,9,Correct,1370,45819
4435,ctrails,number,test,9,10,Correct,2980,45819
4435,ctrails,number,test,10,11,Correct,1910,45819
4435,ctrails,number,test,11,12,Correct,1160,45819
4435,ctrails,number,test,12,13,Correct,1620,45819
4435,ctrails,number,test,13,14,Correct,1531,45819
4435,ctrails,number,test,14,15,Correct,740,45819
4435,ctrails,number,test,15,16,Correct,1140,45819
4435,ctrails,number,test,16,17,Correct,1170,45819
4435,ctrails,number,test,17,18,Correct,1090,45819
4435,ctrails,number,test,18,19,Correct,1070,45819
4435,ctrails,number,test,19,20,Correct,1760,45819
4435,ctrails,number,test,20,21,Correct,1800,45819
4435,ctrails,number,test,21,22,Correct,5910,45819
4435,ctrails,number,test,22,23,Correct,2421,45819
4435,ctrails,number,test,23,24,Correct,2700,45819
4435,ctrails,number,test,24,25,Correct,950,45819
4435,ctrails,letter,practice,0,a,Correct,1770,8796
4435,ctrails,letter,practice,1,b,Correct,860,8796
4435,ctrails,letter,practice,2,c,Correct,1380,8796
4435,ctrails,letter,practice,3,d,Correct,1170,8796
4435,ctrails,letter,practice,4,e,Correct,840,8796
4435,ctrails,letter,practice,5,f,Correct,770,8796
4435,ctrails,letter,practice,6,g,Correct,810,8796
4435,ctrails,letter,practice,7,h,Correct,1150,8796
4435,ctrails,letter,test,0,a,Correct,6890,36372
4435,ctrails,letter,test,1,b,Correct,1990,36372
4435,ctrails,letter,test,2,c,Correct,1340,36372
4435,ctrails,letter,test,3,d,Correct,1630,36372
4435,ctrails,letter,test,4,e,Correct,1060,36372
4435,ctrails,letter,test,5,f,Correct,560,36372
4435,ctrails,letter,test,6,g,Correct,1330,36372
4435,ctrails,letter,test,7,h,Correct,2081,36372
4435,ctrails,letter,test,8,i,Correct,1250,36372
4435,ctrails,letter,test,9,j,Correct,790,36372
4435,ctrails,letter,test,10,k,Correct,1490,36372
4435,ctrails,letter,test,11,l,Correct,1410,36372
4435,ctrails,letter,test,12,m,Correct,1120,36372
4435,ctrails,letter,test,13,n,Correct,2280,36372
4435,ctrails,letter,test,14,o,Correct,1260,36372
4435,ctrails,letter,test,15,p,Correct,1120,36372
4435,ctrails,letter,test,16,q,Correct,910,36372
4435,ctrails,letter,test,17,r,Correct,620,36372
4435,ctrails,letter,test,18,s,Correct,850,36372
4435,ctrails,letter,test,19,t,Correct,940,36372
4435,ctrails,letter,test,20,u,Correct,920,36372
4435,ctrails,letter,test,21,v,Correct,610,36372
4435,ctrails,letter,test,22,w,Correct,751,36372
4435,ctrails,letter,test,23,x,Correct,1500,36372
4435,ctrails,letter,test,24,y,Correct,1550,36372
4435,ctrails,number-letter,practice,0,a,Incorrect,2770,16709
4435,ctrails,number-letter,practice,1,1,Correct,2420,16709
4435,ctrails,number-letter,practice,2,a,Correct,1271,16709
4435,ctrails,number-letter,practice,3,2,Correct,2830,16709
4435,ctrails,number-letter,practice,4,b,Correct,1090,16709
4435,ctrails,number-letter,practice,5,c,Incorrect,760,16709
4435,ctrails,number-letter,practice,6,3,Correct,1710,16709
4435,ctrails,number-letter,practice,7,c,Correct,1760,16709
4435,ctrails,number-letter,practice,8,4,Correct,1180,16709
4435,ctrails,number-letter,practice,9,d,Correct,870,16709
4435,ctrails,number-letter,test,0,1,Correct,3150,72643
4435,ctrails,number-letter,test,1,a,Correct,1170,72643
4435,ctrails,number-letter,test,2,2,Correct,1950,72643
4435,ctrails,number-letter,test,3,b,Correct,1060,72643
4435,ctrails,number-letter,test,4,3,Correct,2400,72643
4435,ctrails,number-letter,test,5,c,Correct,1130,72643
4435,ctrails,number-letter,test,6,4,Correct,1270,72643
4435,ctrails,number-letter,test,7,d,Correct,1170,72643
4435,ctrails,number-letter,test,8,5,Correct,1230,72643
4435,ctrails,number-letter,test,9,e,Correct,941,72643
4435,ctrails,number-letter,test,10,6,Correct,4600,72643
4435,ctrails,number-letter,test,11,f,Correct,1330,72643
4435,ctrails,number-letter,test,12,7,Correct,6670,72643
4435,ctrails,number-letter,test,13,g,Correct,1370,72643
4435,ctrails,number-letter,test,14,8,Correct,5441,72643
4435,ctrails,number-letter,test,15,h,Correct,1010,72643
4435,ctrails,number-letter,test,16,9,Correct,9150,72643
4435,ctrails,number-letter,test,17,i,Correct,1230,72643
4435,ctrails,number-letter,test,18,10,Correct,4421,72643
4435,ctrails,number-letter,test,19,j,Correct,1310,72643
4435,ctrails,number-letter,test,20,11,Correct,5490,72643
4435,ctrails,number-letter,test,21,k,Correct,1480,72643
4435,ctrails,number-letter,test,22,12,Correct,3380,72643
4435,ctrails,number-letter,test,23,l,Correct,9461,72643
4435,ctrails,number-letter,test,24,13,Correct,700,72643
4436,ctrails,number,practice,0,1,Correct,2651,11319
4436,ctrails,number,practice,1,2,Correct,1481,11319
4436,ctrails,number,practice,2,3,Correct,990,11319
4436,ctrails,number,practice,3,4,Correct,850,11319
4436,ctrails,number,practice,4,5,Correct,1700,11319
4436,ctrails,number,practice,5,6,Correct,570,11319
4436,ctrails,number,practice,6,7,Correct,490,11319
4436,ctrails,number,practice,7,8,Correct,950,11319
4436,ctrails,number,test,0,1,Correct,4340,87884
4436,ctrails,number,test,1,2,Correct,1240,87884
4436,ctrails,number,test,2,3,Correct,1250,87884
4436,ctrails,number,test,3,4,Correct,3080,87884
4436,ctrails,number,test,4,5,Correct,3731,87884
4436,ctrails,number,test,5,6,Correct,1780,87884
4436,ctrails,number,test,6,7,Correct,880,87884
4436,ctrails,number,test,7,8,Correct,990,87884
4436,ctrails,number,test,8,9,Correct,1650,87884
4436,ctrails,number,test,9,10,Correct,1930,87884
4436,ctrails,number,test,10,11,Correct,2360,87884
4436,ctrails,number,test,11,12,Correct,8181,87884
4436,ctrails,number,test,12,13,Correct,990,87884
4436,ctrails,number,test,13,14,Correct,1130,87884
4436,ctrails,number,test,14,15,Correct,590,87884
4436,ctrails,number,test,15,16,Correct,7700,87884
4436,ctrails,number,test,16,17,Correct,1150,87884
4436,ctrails,number,test,17,18,Correct,1260,87884
4436,ctrails,number,test,18,19,Correct,6671,87884
4436,ctrails,number,test,19,20,Correct,990,87884
4436,ctrails,number,test,20,24,Incorrect,9850,87884
4436,ctrails,number,test,21,1,Incorrect,4111,87884
4436,ctrails,number,test,22,21,Correct,15430,87884
4436,ctrails,number,test,23,22,Correct,2921,87884
4436,ctrails,number,test,24,23,Correct,1500,87884
4436,ctrails,number,test,25,24,Correct,1100,87884
4436,ctrails,number,test,26,25,Correct,950,87884
4436,ctrails,letter,practice,0,a,Correct,2060,10037
4436,ctrails,letter,practice,1,b,Correct,821,10037
4436,ctrails,letter,practice,2,c,Correct,910,10037
4436,ctrails,letter,practice,3,d,Correct,1230,10037
4436,ctrails,letter,practice,4,e,Correct,1190,10037
4436,ctrails,letter,practice,5,f,Correct,1100,10037
4436,ctrails,letter,practice,6,g,Correct,1340,10037
4436,ctrails,letter,practice,7,h,Correct,1340,10037
4436,ctrails,letter,test,0,a,Correct,4591,59674
4436,ctrails,letter,test,1,b,Correct,920,59674
4436,ctrails,letter,test,2,c,Correct,1420,59674
4436,ctrails,letter,test,3,d,Correct,1520,59674
4436,ctrails,letter,test,4,e,Correct,1570,59674
4436,ctrails,letter,test,5,f,Correct,9231,59674
4436,ctrails,letter,test,6,g,Correct,1130,59674
4436,ctrails,letter,test,7,h,Correct,2850,59674
4436,ctrails,letter,test,8,i,Correct,1430,59674
4436,ctrails,letter,test,9,j,Correct,1020,59674
4436,ctrails,letter,test,10,k,Correct,1060,59674
4436,ctrails,letter,test,11,l,Correct,10351,59674
4436,ctrails,letter,test,12,m,Correct,7310,59674
4436,ctrails,letter,test,13,n,Correct,1660,59674
4436,ctrails,letter,test,14,o,Correct,730,59674
4436,ctrails,letter,test,15,p,Correct,880,59674
4436,ctrails,letter,test,16,q,Correct,1350,59674
4436,ctrails,letter,test,17,r,Correct,700,59674
4436,ctrails,letter,test,18,s,Correct,700,59674
4436,ctrails,letter,test,19,t,Correct,820,59674
4436,ctrails,letter,test,20,u,Correct,841,59674
4436,ctrails,letter,test,21,v,Correct,2490,59674
4436,ctrails,letter,test,22,w,Correct,790,59674
4436,ctrails,letter,test,23,x,Correct,2220,59674
4436,ctrails,letter,test,24,y,Correct,950,59674
4436,ctrails,number-letter,practice,0,a,Incorrect,3080,17857
4436,ctrails,number-letter,practice,1,1,Correct,2820,17857
4436,ctrails,number-letter,practice,2,a,Correct,820,17857
4436,ctrails,number-letter,practice,3,2,Correct,2860,17857
4436,ctrails,number-letter,practice,4,b,Correct,1320,17857
4436,ctrails,number-letter,practice,5,3,Correct,1180,17857
4436,ctrails,number-letter,practice,6,c,Correct,1950,17857
4436,ctrails,number-letter,practice,7,4,Correct,1450,17857
4436,ctrails,number-letter,practice,8,d,Correct,2331,17857
4436,ctrails,number-letter,test,0,l,Incorrect,7831,217283
4436,ctrails,number-letter,test,1,a,Incorrect,1740,217283
4436,ctrails,number-letter,test,2,1,Correct,7560,217283
4436,ctrails,number-letter,test,3,a,Correct,1340,217283
4436,ctrails,number-letter,test,4,2,Correct,1140,217283
4436,ctrails,number-letter,test,5,b,Correct,3620,217283
4436,ctrails,number-letter,test,6,3,Correct,4411,217283
4436,ctrails,number-letter,test,7,c,Correct,2810,217283
4436,ctrails,number-letter,test,8,5,Incorrect,19501,217283
4436,ctrails,number-letter,test,9,1,Incorrect,2190,217283
4436,ctrails,number-letter,test,10,3,Incorrect,9951,217283
4436,ctrails,number-letter,test,11,3,Incorrect,3320,217283
4436,ctrails,number-letter,test,12,4,Correct,7040,217283
4436,ctrails,number-letter,test,13,d,Correct,770,217283
4436,ctrails,number-letter,test,14,5,Correct,2500,217283
4436,ctrails,number-letter,test,15,e,Correct,720,217283
4436,ctrails,number-letter,test,16,6,Correct,2831,217283
4436,ctrails,number-letter,test,17,f,Correct,3130,217283
4436,ctrails,number-letter,test,18,7,Correct,8390,217283
4436,ctrails,number-letter,test,19,g,Correct,3940,217283
4436,ctrails,number-letter,test,20,9,Incorrect,14291,217283
4436,ctrails,number-letter,test,21,8,Correct,7461,217283
4436,ctrails,number-letter,test,22,h,Correct,7160,217283
4436,ctrails,number-letter,test,23,9,Correct,5140,217283
4436,ctrails,number-letter,test,24,9,Incorrect,2151,217283
4436,ctrails,number-letter,test,25,9,Incorrect,1210,217283
4436,ctrails,number-letter,test,26,i,Correct,3020,217283
4436,ctrails,number-letter,test,27,10,Correct,3820,217283
4436,ctrails,number-letter,test,28,11,Incorrect,8561,217283
4436,ctrails,number-letter,test,29,10,Incorrect,3400,217283
4436,ctrails,number-letter,test,30,j,Correct,2050,217283
4436,ctrails,number-letter,test,31,11,Correct,3770,217283
4436,ctrails,number-letter,test,32,k,Correct,1650,217283
4436,ctrails,number-letter,test,33,12,Correct,6331,217283
4436,ctrails,number-letter,test,34,13,Incorrect,8740,217283
4436,ctrails,number-letter,test,35,12,Incorrect,1850,217283
4436,ctrails,number-letter,test,36,j,Incorrect,7321,217283
4436,ctrails,number-letter,test,37,l,Correct,7780,217283
4436,ctrails,number-letter,test,38,l,Incorrect,17041,217283
4436,ctrails,number-letter,test,39,13,Correct,5040,217283
4439,ctrails,number,practice,0,1,Correct,1270,8715
4439,ctrails,number,practice,1,2,Correct,1480,8715
4439,ctrails,number,practice,2,3,Correct,920,8715
4439,ctrails,number,practice,3,4,Correct,810,8715
4439,ctrails,number,practice,4,5,Correct,1200,8715
4439,ctrails,number,practice,5,6,Correct,1050,8715
4439,ctrails,number,practice,6,7,Correct,1060,8715
4439,ctrails,number,practice,7,8,Correct,880,8715
4439,ctrails,number,test,0,1,Correct,1490,39310
4439,ctrails,number,test,1,2,Correct,5020,39310
4439,ctrails,number,test,2,3,Correct,1910,39310
4439,ctrails,number,test,3,4,Correct,3751,39310
4439,ctrails,number,test,4,5,Correct,5560,39310
4439,ctrails,number,test,5,6,Correct,1090,39310
4439,ctrails,number,test,6,7,Correct,800,39310
4439,ctrails,number,test,7,8,Correct,660,39310
4439,ctrails,number,test,8,9,Correct,1550,39310
4439,ctrails,number,test,9,10,Correct,1180,39310
4439,ctrails,number,test,10,11,Correct,1360,39310
4439,ctrails,number,test,11,12,Correct,870,39310
4439,ctrails,number,test,12,13,Correct,1340,39310
4439,ctrails,number,test,13,14,Correct,791,39310
4439,ctrails,number,test,14,15,Correct,490,39310
4439,ctrails,number,test,15,16,Correct,730,39310
4439,ctrails,number,test,16,17,Correct,2680,39310
4439,ctrails,number,test,17,18,Correct,590,39310
4439,ctrails,number,test,18,19,Correct,670,39310
4439,ctrails,number,test,19,20,Correct,930,39310
4439,ctrails,number,test,20,21,Correct,610,39310
4439,ctrails,number,test,21,22,Correct,2490,39310
4439,ctrails,number,test,22,23,Correct,810,39310
4439,ctrails,number,test,23,24,Correct,960,39310
4439,ctrails,number,test,24,25,Correct,850,39310
4439,ctrails,letter,practice,0,a,Correct,1881,9227
4439,ctrails,letter,practice,1,b,Correct,670,9227
4439,ctrails,letter,practice,2,c,Correct,570,9227
4439,ctrails,letter,practice,3,d,Correct,1260,9227
4439,ctrails,letter,practice,4,e,Correct,1120,9227
4439,ctrails,letter,practice,5,f,Correct,940,9227
4439,ctrails,letter,practice,6,g,Correct,1460,9227
4439,ctrails,letter,practice,7,h,Correct,1280,9227
4439,ctrails,letter,test,0,a,Correct,3681,47901
4439,ctrails,letter,test,1,b,Correct,1300,47901
4439,ctrails,letter,test,2,c,Correct,1500,47901
4439,ctrails,letter,test,3,d,Correct,1250,47901
4439,ctrails,letter,test,4,e,Correct,750,47901
4439,ctrails,letter,test,5,f,Correct,1020,47901
4439,ctrails,letter,test,6,g,Correct,1700,47901
4439,ctrails,letter,test,7,h,Correct,2290,47901
4439,ctrails,letter,test,8,i,Correct,2200,47901
4439,ctrails,letter,test,9,j,Correct,730,47901
4439,ctrails,letter,test,10,k,Correct,7231,47901
4439,ctrails,letter,test,11,l,Correct,2600,47901
4439,ctrails,letter,test,12,m,Correct,840,47901
4439,ctrails,letter,test,13,n,Correct,2790,47901
4439,ctrails,letter,test,14,o,Correct,740,47901
4439,ctrails,letter,test,15,p,Correct,3380,47901
4439,ctrails,letter,test,16,q,Correct,950,47901
4439,ctrails,letter,test,17,r,Correct,810,47901
4439,ctrails,letter,test,18,s,Correct,781,47901
4439,ctrails,letter,test,19,t,Correct,1050,47901
4439,ctrails,letter,test,20,u,Correct,1090,47901
4439,ctrails,letter,test,21,v,Correct,2390,47901
4439,ctrails,letter,test,22,w,Correct,790,47901
4439,ctrails,letter,test,23,y,Incorrect,2110,47901
4439,ctrails,letter,test,24,x,Correct,2900,47901
4439,ctrails,letter,test,25,y,Correct,900,47901
4439,ctrails,number-letter,practice,0,1,Correct,6280,16158
4439,ctrails,number-letter,practice,1,a,Correct,1590,16158
4439,ctrails,number-letter,practice,2,2,Correct,2021,16158
4439,ctrails,number-letter,practice,3,b,Correct,1180,16158
4439,ctrails,number-letter,practice,4,3,Correct,1330,16158
4439,ctrails,number-letter,practice,5,c,Correct,1100,16158
4439,ctrails,number-letter,practice,6,4,Correct,1670,16158
4439,ctrails,number-letter,practice,7,d,Correct,940,16158
4439,ctrails,number-letter,test,0,1,Correct,2520,76564
4439,ctrails,number-letter,test,1,a,Correct,3111,76564
4439,ctrails,number-letter,test,2,2,Correct,1000,76564
4439,ctrails,number-letter,test,3,b,Correct,10840,76564
4439,ctrails,number-letter,test,4,3,Correct,5331,76564
4439,ctrails,number-letter,test,5,c,Correct,780,76564
4439,ctrails,number-letter,test,6,4,Correct,2620,76564
4439,ctrails,number-letter,test,7,d,Correct,2900,76564
4439,ctrails,number-letter,test,8,5,Correct,3090,76564
4439,ctrails,number-letter,test,9,e,Correct,970,76564
4439,ctrails,number-letter,test,10,6,Correct,6231,76564
4439,ctrails,number-letter,test,11,f,Correct,1250,76564
4439,ctrails,number-letter,test,12,7,Correct,6730,76564
4439,ctrails,number-letter,test,13,g,Correct,1050,76564
4439,ctrails,number-letter,test,14,8,Correct,5250,76564
4439,ctrails,number-letter,test,15,h,Correct,850,76564
4439,ctrails,number-letter,test,16,9,Correct,4441,76564
4439,ctrails,number-letter,test,17,i,Correct,680,76564
4439,ctrails,number-letter,test,18,10,Correct,4030,76564
4439,ctrails,number-letter,test,19,j,Correct,2510,76564
4439,ctrails,number-letter,test,20,11,Correct,1850,76564
4439,ctrails,number-letter,test,21,k,Correct,2560,76564
4439,ctrails,number-letter,test,22,12,Correct,1590,76564
4439,ctrails,number-letter,test,23,l,Correct,3031,76564
4439,ctrails,number-letter,test,24,13,Correct,1220,76564
4440,ctrails,number,practice,0,1,Correct,1770,10557
4440,ctrails,number,practice,1,2,Correct,1680,10557
4440,ctrails,number,practice,2,3,Correct,970,10557
4440,ctrails,number,practice,3,4,Correct,1040,10557
4440,ctrails,number,practice,4,5,Correct,1770,10557
4440,ctrails,number,practice,5,6,Correct,1650,10557
4440,ctrails,number,practice,6,7,Correct,890,10557
4440,ctrails,number,practice,7,8,Correct,740,10557
4440,ctrails,number,test,0,1,Correct,3130,38419
4440,ctrails,number,test,1,2,Correct,1150,38419
4440,ctrails,number,test,2,3,Correct,1260,38419
4440,ctrails,number,test,3,4,Correct,3650,38419
4440,ctrails,number,test,4,5,Correct,2290,38419
4440,ctrails,number,test,5,6,Correct,2991,38419
4440,ctrails,number,test,6,7,Correct,950,38419
4440,ctrails,number,test,7,8,Correct,890,38419
4440,ctrails,number,test,8,9,Correct,1390,38419
4440,ctrails,number,test,9,10,Correct,1200,38419
4440,ctrails,number,test,10,11,Correct,2430,38419
4440,ctrails,number,test,11,12,Correct,940,38419
4440,ctrails,number,test,12,13,Correct,1020,38419
4440,ctrails,number,test,13,14,Correct,640,38419
4440,ctrails,number,test,14,15,Correct,1580,38419
4440,ctrails,number,test,15,16,Correct,1070,38419
4440,ctrails,number,test,16,17,Correct,1580,38419
4440,ctrails,number,test,17,18,Correct,1411,38419
4440,ctrails,number,test,18,19,Correct,810,38419
4440,ctrails,number,test,19,20,Correct,811,38419
4440,ctrails,number,test,20,21,Correct,1910,38419
4440,ctrails,number,test,21,22,Correct,830,38419
4440,ctrails,number,test,22,23,Correct,2400,38419
4440,ctrails,number,test,23,24,Correct,930,38419
4440,ctrails,number,test,24,25,Correct,1040,38419
4440,ctrails,letter,practice,0,a,Correct,2660,10366
4440,ctrails,letter,practice,1,b,Correct,1020,10366
4440,ctrails,letter,practice,2,c,Correct,880,10366
4440,ctrails,letter,practice,3,d,Correct,1240,10366
4440,ctrails,letter,practice,4,e,Correct,1390,10366
4440,ctrails,letter,practice,5,f,Correct,1080,10366
4440,ctrails,letter,practice,6,g,Correct,900,10366
4440,ctrails,letter,practice,7,h,Correct,1150,10366
4440,ctrails,letter,test,0,a,Correct,2880,37593
4440,ctrails,letter,test,1,b,Correct,910,37593
4440,ctrails,letter,test,2,c,Correct,2450,37593
4440,ctrails,letter,test,3,d,Correct,1080,37593
4440,ctrails,letter,test,4,e,Correct,1970,37593
4440,ctrails,letter,test,5,f,Correct,2721,37593
4440,ctrails,letter,test,6,g,Correct,940,37593
4440,ctrails,letter,test,7,h,Correct,1870,37593
4440,ctrails,letter,test,8,i,Correct,1550,37593
4440,ctrails,letter,test,9,j,Correct,660,37593
4440,ctrails,letter,test,10,k,Correct,3040,37593
4440,ctrails,letter,test,11,l,Correct,2080,37593
4440,ctrails,letter,test,12,m,Correct,640,37593
4440,ctrails,letter,test,13,n,Correct,3840,37593
4440,ctrails,letter,test,14,o,Correct,700,37593
4440,ctrails,letter,test,15,p,Correct,1941,37593
4440,ctrails,letter,test,16,q,Correct,940,37593
